"FID,POINTID,Depth,POINTID_1,EC,OC,Elev,oc1,ec1,LC0_Desc,EVI250,LST250,susm,twi,TH_LAT,TH_LONG,slope250,Prec_World,Temp_Iberi,pr37040,pr37060,pr58040,pr58060,T37040,t37060,t58560,t58540"
"694,30482140,0-20 cm,30482140,0.4,85.9,833,85.9,0.4,Cropland,0.202088096,14750.48837,50.50780106,-1.720350027,41.20107183,-5.228661394,1.035770059,34.97980118,12.29469967,33.75,32.91666667,34.66666667,32.91666667,6.050000191,7.099999905,7.199999809,6.199999809"
"695,30482230,0-20 cm,30482230,1,145.7,809,145.7,1,Cropland,0.18769673,14742.90909,49.19609833,2.139800072,41.99563972,-5.430144559,0.448772997,45.1629982,12.30370045,43,42.33333333,44.08333333,42.16666667,6.25,7.300000191,7.300000191,6.300000191"
"696,30482324,0-20 cm,30482324,4,222.6,1073,222.6,4,Woodland,0.237871888,14456.13953,62.21080017,-1.732879996,42.82420802,-5.648319607,13.40569973,65.17150116,10.22249985,62.75,60.91666667,63.41666667,61.33333333,4.400000095,5.400000095,5.449999809,4.449999809"
"697,30482334,0-20 cm,30482334,3.6,225,1394,225,3.6,Grassland,0.2114788,14483.275,61.75749969,-4.830699921,42.91227491,-5.672011219,17.37360001,80.37290192,8.631640434,77.41666667,75.25,78.08333333,75.66666667,2.849999905,3.799999952,3.900000095,2.900000095"
"698,30502124,0-20 cm,30502124,0.6,120.8,864,120.8,0.6,Cropland,0.220516563,14736.59091,46.3927002,-1.572759986,41.06329825,-5.170226062,0.363407999,33.97249985,12.08699989,32.83333333,31.83333333,33.66666667,32,5.849999905,6.900000095,7,6"
"699,30502182,0-20 cm,30502182,0.8,183.3,755,183.3,0.8,Bareland,0.163416647,14869.36585,50.89429855,-0.709849,41.57567113,-5.298276241,1.261970043,40.65790176,12.51060009,39.08333333,38.16666667,40,38.33333333,6.5,7.550000191,7.550000191,6.550000191"
"700,30502286,0-20 cm,30502286,1.5,164.4,836,164.4,1.5,Woodland,0.245484355,14672,53.52659988,1.041180015,42.49312796,-5.535275757,0.207176998,45.1053009,12.26830006,43.16666667,42.08333333,44,42.33333333,6.050000191,7,7.050000191,6.099999905"
"701,30502304,0-20 cm,30502304,1.5,102.8,974,102.8,1.5,Cropland,0.20940928,14652.23913,52.48479843,-1.886059999,42.65175234,-5.577289522,3.376029968,48.37559891,11.75990009,46.58333333,45.25,47.16666667,45.5,5.550000191,6.5,6.550000191,5.599999905"
"702,30522198,0-20 cm,30522198,0.7,117.9,772,117.9,0.7,Cropland,0.183587264,14777,53.03580093,-2.403000116,41.7205767,-5.310527049,1.546800017,41.64749908,12.32059956,39.75,39.08333333,40.91666667,38.91666667,6.400000095,7.449999809,7.550000191,6.550000191"
"703,30522274,0-20 cm,30522274,1.3,220.9,841,220.9,1.3,Cropland,0.187255296,14658.31111,53.06850052,-0.233538002,42.39104993,-5.483600631,1.26522994,44.72769928,12.11359978,42.91666667,41.75,43.58333333,41.91666667,6,7,7.099999905,6.050000191"
"704,30542182,0-20 cm,30542182,1.3,474.3,782,474.3,1.3,Cropland,0.207087372,14877.2381,50.89429855,-1.555289984,41.58294916,-5.251206361,0.77620399,39.88439941,12.47109985,38.33333333,37.41666667,39.25,37.5,6.449999809,7.5,7.550000191,6.550000191"
"705,30542196,0-20 cm,30542196,0.9,119.6,794,119.6,0.9,Cropland,0.208739068,14768.43902,53.87590027,-1.707399964,41.70656563,-5.282460851,0.564444005,42.08679962,12.03999996,40.25,39.58333333,41.33333333,39.33333333,6.050000191,7.150000095,7.150000095,6.150000095"
"706,30562152,0-20 cm,30562152,0.3,95,790,95,0.3,Cropland,0.173812913,14799.19048,47.37469864,-1.091560006,41.32156917,-5.161360305,0.272558004,35.35219955,12.49670029,34,33.16666667,34.91666667,33.25,6.300000191,7.349999905,7.400000095,6.400000095"
"707,30562158,0-20 cm,30562158,0.6,125.2,780,125.2,0.6,Cropland,0.156757705,14830.15556,48.68840027,1.086380005,41.37458224,-5.174559965,1.096899986,36.85089874,12.49139977,35.5,34.66666667,36.33333333,34.75,6.300000191,7.349999905,7.449999809,6.449999809"
"708,30562216,0-20 cm,30562216,0.7,72.7,762,72.7,0.7,Cropland,0.199189153,14761.77273,52.42139816,-0.476292014,41.88676054,-5.303760062,0.162523001,42.08729935,12.41320038,40.25,39.41666667,41.08333333,39.33333333,6.550000191,7.550000191,7.650000095,6.599999905"
"709,30562306,0-20 cm,30562306,1.1,51.3,1066,51.3,1.1,Woodland,0.218514465,14622.74419,57.74739838,-3.434600115,42.68051456,-5.510155436,1.952909946,50.51079941,11.36979961,48.66666667,47.33333333,49.16666667,47.66666667,5.199999809,6.199999809,6.25,5.25"
"710,30582240,0-20 cm,30582240,0.6,104.5,838,104.5,0.6,Cropland,0.156441361,14794.64444,55.05469894,-0.822866023,42.10220832,-5.334357484,0.55262202,43.29669952,12.24680042,41.33333333,40.41666667,42.16666667,40.66666667,6.150000095,7.150000095,7.25,6.25"
"711,30622096,0-20 cm,30622096,0.5,115.1,1029,115.1,0.5,Bareland,0.197760145,14703.40909,60.92010117,0.0918843,40.83722206,-4.96981272,0.599884987,33.92869949,11.58870029,32.75,32,33.58333333,31.83333333,5.349999905,6.449999809,6.449999809,5.449999809"
"712,30622150,0-20 cm,30622150,0.6,139.2,797,139.2,0.6,Cropland,0.20151809,14789.23256,47.37469864,3.056090117,41.31469819,-5.086641471,0.128485993,34.82500076,12.41539955,33.5,32.83333333,34.25,32.66666667,6.150000095,7.199999809,7.300000191,6.300000191"
"713,30622276,0-20 cm,30622276,0.9,104.6,888,104.6,0.9,Cropland,0.171449577,14710.85714,53.06850052,0.0404443,42.42709809,-5.368995362,0.218803003,44.32789993,12.05860043,42.5,41.41666667,43.16666667,41.75,5.800000191,6.849999905,6.900000095,5.900000095"
"714,30642228,0-20 cm,30642228,0.8,133.4,817,133.4,0.8,Cropland,0.184665692,14761.81818,48.98550034,0.0329003,42.00724468,-5.236087746,0.887319982,41.15919876,12.25489998,39.25,38.41666667,40.08333333,38.58333333,6.25,7.25,7.300000191,6.300000191"
"715,30642236,0-20 cm,30642236,1.9,424.2,775,424.2,1.9,Cropland,0.168561453,14803.36585,48.98550034,-1.149829984,42.07785526,-5.2541206,0.287301004,41.69010162,12.39360046,39.75,38.83333333,40.5,39,6.400000095,7.400000095,7.449999809,6.449999809"
"716,30642296,0-20 cm,30642296,2.6,350.4,886,350.4,2.6,Cropland,0.225971505,14641.57143,41.47840118,-2.283309937,42.60712931,-5.391194112,1.458439946,46.52880096,11.71189976,44.75,43.5,45.33333333,43.75,5.550000191,6.550000191,6.599999905,5.599999905"
"717,30662168,0-20 cm,30662168,1,365.9,722,365.9,1,Cropland,0.209991653,14731.93023,49.67559814,0.348037004,41.4809536,-5.079121304,0.203152999,36.07939911,12.51469994,34.66666667,33.83333333,35.33333333,33.83333333,6.400000095,7.5,7.5,6.5"
"718,30662208,0-20 cm,30662208,1.2,352.6,806,352.6,1.2,Cropland,0.190289963,14780.2619,52.09740067,-0.934436977,41.834295,-5.167618223,0.872313976,40.23009872,12.23330021,38.41666667,37.66666667,39.25,37.58333333,6.349999905,7.400000095,7.5,6.449999809"
"719,30682308,0-20 cm,30682308,0.7,67.1,962,67.1,0.7,Shrubland,0.226077285,14605.18182,52.47890091,-2.211090088,42.72027567,-5.371073278,3.955780029,51.55369949,10.85589981,49.58333333,48.25,50.08333333,48.66666667,4.949999809,5.949999809,6,5"
"720,30722152,0-20 cm,30722152,0.6,298.7,844,298.7,0.6,Cropland,0.154698049,14792.37778,48.05929947,-2.662719965,41.35027184,-4.973726644,0.694266021,35.2010994,12.32059956,33.58333333,33,34.58333333,32.91666667,6.050000191,7.099999905,7.150000095,6.150000095"
"721,30722254,0-20 cm,30722254,1.1,161,844,161,1.1,Cropland,0.164871276,14750.52273,55.42240143,-1.349220037,42.25124854,-5.199751799,0.94757998,42.0646019,12.14480019,40.41666667,39.5,41,39.5,6.050000191,7.050000191,7.099999905,6.099999905"
"722,30722268,0-20 cm,30722268,0.9,66.4,915,66.4,0.9,Cropland,0.164299926,14709.88636,53.23279953,-0.691684008,42.374791,-5.231487391,0.309432,43.5387001,11.93760014,41.66666667,40.58333333,42.41666667,40.83333333,5.75,6.75,6.849999905,5.800000191"
"723,30742170,0-20 cm,30742170,0.5,156.7,748,156.7,0.5,Grassland,0.17159338,14843.13636,55.17639923,-0.934436977,41.51295442,-4.989439321,0.207176998,36.46680069,12.47840023,34.75,34.16666667,35.75,34,6.349999905,7.400000095,7.449999809,6.449999809"
"724,30782134,0-20 cm,30782134,1.3,371.3,798,371.3,1.3,Bareland,0.181013325,14801.4186,47.26010132,4.498320103,41.2017551,-4.864534144,0.146495998,32.957901,12.27900028,31.5,30.91666667,32.41666667,30.66666667,5.949999809,7.050000191,7.099999905,6.099999905"
"725,30782138,0-20 cm,30782138,0.7,163.6,792,163.6,0.7,Cropland,0.197738924,14822.44186,47.26010132,1.734330058,41.23713468,-4.873130866,0.181705996,33.26190186,12.33090019,31.83333333,31.16666667,32.75,30.91666667,5.949999809,7.050000191,7.099999905,6.099999905"
"726,30782210,0-20 cm,30782210,0.9,225.3,795,225.3,0.9,Cropland,0.194407412,14719.18605,54.92990112,-1.215620041,41.87355893,-5.030183458,1.90158999,39.18019867,12.04749966,37.33333333,36.83333333,38.25,36.66666667,6.099999905,7.150000095,7.25,6.150000095"
"727,30782218,0-20 cm,30782218,1,150.2,791,150.2,1,Cropland,0.202312524,14785.1,49.9701004,-0.129718006,41.94422513,-5.047908125,0.207176998,39.62810135,12.17090034,37.91666667,37,38.58333333,37.08333333,6.199999809,7.300000191,7.300000191,6.300000191"
"728,30782234,0-20 cm,30782234,1.2,162.7,870,162.7,1.2,Cropland,0.193962432,14758.16667,50.81829834,-0.934436977,42.08552905,-5.083524891,0.528186023,40.3504982,12.02509975,38.66666667,37.75,39.33333333,37.83333333,6.050000191,7.050000191,7.099999905,6.099999905"
"729,30802150,0-20 cm,30802150,0.6,60.2,813,60.2,0.6,Cropland,0.161549859,14819.62222,49.0848999,-0.815602005,41.34680435,-4.875535608,1.390699983,35.22219849,12.23840046,33.58333333,32.83333333,34.58333333,32.83333333,5.900000095,6.949999809,7.050000191,6.050000191"
"730,30822210,0-20 cm,30822210,1.5,328.6,809,328.6,1.5,Cropland,0.210582023,14795.8,54.92990112,6.435959816,41.88071546,-4.982865164,0.040630799,38.21260071,12.0802002,36.33333333,36,37.25,35.83333333,6.099999905,7.150000095,7.25,6.150000095"
"731,30842162,0-20 cm,30842162,0.6,217.4,796,217.4,0.6,Grassland,0.158218131,14815.02326,36.42100143,-2.840500116,41.46000247,-4.854474162,1.38654995,35.7635994,12.34000015,34.25,33.5,35.08333333,33.33333333,5.949999809,7.050000191,7.099999905,6.099999905"
"732,30842222,0-20 cm,30842222,1,171.6,817,171.6,1,Cropland,0.193786911,14735.33333,49.9701004,-0.208621994,41.99030284,-4.98569335,0.383305013,38.23139954,12.1576004,36.33333333,35.91666667,37.25,35.83333333,6.199999809,7.300000191,7.300000191,6.300000191"
"733,30842234,0-20 cm,30842234,1.3,168.7,820,168.7,1.3,Bareland,0.206114623,14729.23256,55.73080063,0.00146365,42.09629907,-5.012309505,0.172381997,39.10139847,12.04870033,37.41666667,36.66666667,38.08333333,36.75,6.050000191,7.050000191,7.150000095,6.150000095"
"734,30862182,0-20 cm,30862182,1.6,290.3,904,290.3,1.6,Bareland,0.19078447,14735.33333,60.19409943,3.455339909,41.6403761,-4.874297406,0.128485993,38.5182991,11.87959957,36.83333333,36,37.75,36.08333333,5.75,6.800000191,6.900000095,5.900000095"
"735,30882342,0-20 cm,30882342,4.5,130.8,1424,130.8,4.5,Grassland,0.191888409,14447.27027,82.65019989,-2.010250092,43.05659795,-5.209411924,8.754940033,92.64420319,6.824379921,89.25,86.66666667,90,87.83333333,1.399999976,2.400000095,2.450000048,1.399999976"
"736,30902164,0-20 cm,30902164,0.6,170.4,755,170.4,0.6,Cropland,0.173029342,14790.93023,36.42100143,0.162255004,41.48828206,-4.788239767,0.672528982,34.87099838,12.44769955,33.33333333,32.5,34.16666667,32.5,6.050000191,7.150000095,7.150000095,6.150000095"
"737,30902260,0-20 cm,30902260,1.1,113.4,871,113.4,1.1,Cropland,0.193798208,14712.95349,60.20119858,-1.935179949,42.33665193,-4.998916951,1.093129992,42.53530121,11.73320007,40.91666667,39.83333333,41.5,40.25,5.699999809,6.699999809,6.800000191,5.75"
"738,30922224,0-20 cm,30922224,1.4,346.5,812,346.5,1.4,Cropland,0.203108384,14704.97674,50.04759979,1.339679956,42.02222796,-4.895262893,0.243783996,37.34469986,12.13669968,35.58333333,35,36.41666667,35,6.150000095,7.150000095,7.199999809,6.199999809"
"739,30922278,0-20 cm,30922278,3.1,173.9,896,173.9,3.1,Cropland,0.189253089,14678.86047,55.87969971,-0.375422001,42.4991596,-5.015416811,0.385452002,44.06719971,11.6697998,42.41666667,41.33333333,42.75,41.66666667,5.599999905,6.650000095,6.699999809,5.699999809"
"740,30942294,0-20 cm,30942294,1.7,396.1,951,396.1,1.7,Cropland,0.19083634,14662.37209,45.28089905,1.37590003,42.64398395,-5.027561423,0.128485993,48.94400024,10.96640015,47.08333333,45.91666667,47.75,46.33333333,5,6,6.099999905,5.050000191"
"741,30942340,0-20 cm,30942340,6.3,128.9,1206,128.9,6.3,Grassland,0.232400065,14476.60526,89.95359802,-1.848109961,43.04984489,-5.132472181,2.478270054,76.92050171,8.334569931,73.91666667,72,74.75,72.91666667,2.75,3.799999952,3.849999905,2.799999952"
"742,30962308,0-20 cm,30962308,0.9,48.3,1141,48.3,0.9,Cropland,0.20915922,14665.89744,58.48799896,-2.035870075,42.77113547,-5.035286009,5.254710197,55.74250031,10.25669956,53.83333333,52.08333333,54.33333333,52.83333333,4.400000095,5.449999809,5.5,4.449999809"
"743,30982250,0-20 cm,30982250,1.5,185.3,875,185.3,1.5,Cropland,0.202954986,14718.54762,57.35860062,-1.637109995,42.26259653,-4.881370248,0.98347199,40.92959976,11.71930027,39.41666667,38.33333333,39.91666667,38.66666667,5.699999809,6.699999809,6.75,5.75"
"744,31062246,0-20 cm,31062246,1.2,257.4,875,257.4,1.2,Cropland,0.200312734,14712.59524,55.97249985,-2.049860001,42.24141317,-4.777305093,1.577419996,38.55139923,11.84780025,37.08333333,36.33333333,37.83333333,36.33333333,5.849999905,6.849999905,6.949999809,5.900000095"
"745,31062274,0-20 cm,31062274,2,59.2,1003,59.2,2,Grassland,0.191158039,14566.91111,40.09180069,-0.652702987,42.4887931,-4.839178554,0.335047007,45.19189835,10.83829975,43.41666667,42.5,44.08333333,42.75,4.949999809,6,6.050000191,5.050000191"
"746,31102296,0-20 cm,31102296,1.4,40.6,1130,40.6,1.4,Cropland,0.186030186,14514.56818,53.91830063,-0.783676982,42.69018755,-4.840321609,1.04843998,53.63529968,9.956330299,51.83333333,50.33333333,52.33333333,50.83333333,4.199999809,5.199999809,5.25,4.25"
"747,31102302,0-20 cm,31102302,1.6,99.9,1181,99.9,1.6,Cropland,0.205772379,14529.87805,53.91830063,-2.195760012,42.74317114,-4.853746367,0.77620399,55.4756012,9.79668045,53.75,52.16666667,54.16666667,52.58333333,4.050000191,5.050000191,5.099999905,4.099999905"
"748,27722242,0-20 cm,27722242,4.1,220.2,122,220.2,4.1,Cropland,0.274511736,14760.88095,45.54859924,-0.107234001,41.53997645,-8.705776471,1.207859993,127.3089981,14.41740036,125.9166667,124.5833333,129.1666667,125.5,11.19999981,12.10000038,12.14999962,11.19999981"
"749,27782284,0-20 cm,27782284,3,106.3,130,106.3,3,Grassland,0.275219184,14548.51163,43.520401,-3.104439974,41.91971201,-8.75063462,4.592909813,128.2319946,14.44439983,126.75,124.6666667,129.75,126,11.10000038,11.94999981,12.05000019,11.10000038"
"750,27922244,0-20 cm,27922244,2.4,333.7,85,333.7,2.4,Grassland,0.25883302,14793.90698,47.76789856,4.023920059,41.60164597,-8.477583325,0.655124009,123.7279968,14.80659962,122.4166667,120.8333333,125.5,122,11.19999981,12.10000038,12.14999962,11.19999981"
"751,27982170,0-20 cm,27982170,4.9,62.6,421,62.6,4.9,Cropland,0.235463031,14607.05,46.09970093,-1.630470037,40.96790225,-8.211525863,7.055109978,117.7679977,13.51650047,116.6666667,116.1666667,120.1666667,115.75,9.300000191,10.19999981,10.30000019,9.300000191"
"752,28022250,0-20 cm,28022250,1.3,49.6,144,49.6,1.3,Shrubland,0.272452825,14764,44.29970169,-3.80328989,41.6759665,-8.376746755,5.863210201,121.1600037,14.52130032,119.5,118.0833333,122.8333333,119.1666667,10.64999962,11.60000038,11.64999962,10.69999981"
"753,28042176,0-20 cm,28042176,6.6,68.6,968,68.6,6.6,Shrubland,0.214371117,14587.70732,38.09109879,-4.054200172,41.03335579,-8.157644417,16.58849907,124.4639969,12.24540043,122.9166667,122.3333333,126.25,121.6666667,7.900000095,8.800000191,8.899999619,7.900000095"
"754,28062190,0-20 cm,28062190,2,40.9,321,40.9,2,Woodland,0.24138869,14693.60465,43.90159988,-4.210040092,41.16015511,-8.171007081,10.08129978,112.9929962,13.86690044,111.8333333,111.3333333,115.25,111,9.75,10.69999981,10.75,9.800000191"
"755,28262288,0-20 cm,28262288,6.5,127.3,1112,127.3,6.5,Shrubland,0.24053972,14658.69231,57.37220001,-4.043360233,42.06017685,-8.19698605,15.03779984,131.5670013,10.3774004,128.4166667,126.5,131.6666667,127.0833333,5.849999905,6.75,6.800000191,5.849999905"
"756,28442182,0-20 cm,28442182,1.8,191.6,587,191.6,1.8,Cropland,0.207809814,14775.66667,41.33710098,-3.568170071,41.17111856,-7.708574104,5.492450237,105.6110001,13.83279991,103.5833333,103.25,106.8333333,102.4166667,9.649999619,10.60000038,10.64999962,9.649999619"
"757,28482206,0-20 cm,28482206,3.3,38.8,941,38.8,3.3,Shrubland,0.216153974,14764.2439,38.18560028,-3.763060093,41.38981111,-7.723445629,9.576620102,107.9410019,11.08440018,105.3333333,104.5,108.3333333,104,6.349999905,7.300000191,7.349999905,6.400000095"
"758,28542144,0-20 cm,28542144,2.5,62.9,669,62.9,2.5,Cropland,0.204199864,14681.86047,43.48149872,-3.338730097,40.85885734,-7.496487261,6.714300156,112.2480011,12.53709984,109.5,109.3333333,113.3333333,108.3333333,7.800000191,8.850000381,8.899999619,7.900000095"
"759,28542192,0-20 cm,28542192,3.1,55.2,869,55.2,3.1,Bareland,0.196255182,14698.85714,33.74760056,-3.046109915,41.27974826,-7.617644148,4.84664011,101.7730026,12.4236002,99.41666667,98.91666667,102.5833333,98.25,7.849999905,8.850000381,8.899999619,7.949999809"
"760,28542246,0-20 cm,28542246,4.8,59.6,936,59.6,4.8,Grassland,0.213720333,14444.33333,44.68220139,-1.391080022,41.75276262,-7.756650142,8.436559677,107.9150009,10.94769955,104.9166667,103.75,107.9166667,103.9166667,6.25,7.199999809,7.25,6.25"
"761,28562254,0-20 cm,28562254,3.4,68.1,1059,68.1,3.4,Shrubland,0.244967959,14601.19512,45.94829941,-3.133179903,41.82702424,-7.753991213,2.770580053,104.8320007,10.45699978,101.75,100.5,104.5833333,100.5,5.75,6.699999809,6.75,5.75"
"762,28602250,0-20 cm,28602250,3.8,42.2,1086,42.2,3.8,Grassland,0.239747382,14603.09756,33.01200104,-1.210940003,41.80044333,-7.696589842,1.383569956,105.3099976,10.50459957,102.1666667,100.9166667,104.9166667,100.9166667,5.650000095,6.599999905,6.650000095,5.699999809"
"763,28622242,0-20 cm,28622242,5.4,58.9,1182,58.9,5.4,Shrubland,0.196961245,14624.21951,33.01200104,-3.209180117,41.73459301,-7.652383136,3.748759985,111.7389984,11.49009991,108.75,107.6666667,111.9166667,107.6666667,6.650000095,7.599999905,7.699999809,6.699999809"
"764,28642160,0-20 cm,28642160,6.8,99.3,952,99.3,6.8,Grassland,0.193901263,14694.6,49.91640091,-1.054800034,41.01996652,-7.420534293,3.799429893,105.7529984,11.69029999,103.0833333,102.5833333,106.3333333,102,6.849999905,7.849999905,7.900000095,6.900000095"
"765,28642168,0-20 cm,28642168,0.8,43.6,613,43.6,0.8,Cropland,0.189500205,14704.55,41.18420029,-3.134690046,41.09014788,-7.440574931,4.098519802,104.3270035,13.43249989,101.6666667,101.3333333,105.0833333,100.5833333,9.050000191,10.05000019,10.10000038,9.149999619"
"766,28642190,0-20 cm,28642190,1.9,31.8,865,31.8,1.9,Woodland,0.210906072,14682.88372,31.55629921,-3.250380039,41.28308859,-7.496005502,1.707919955,102.0859985,12.61349964,99.5,99.08333333,102.6666667,98.41666667,8.050000191,9,9.050000191,8.050000191"
"767,28642240,0-20 cm,28642240,1.8,117,630,117,1.8,Cropland,0.243192508,14725.09756,33.01200104,-3.033790112,41.72127372,-7.62374721,3.128629923,129.5590057,12.74230003,126.5833333,125.4166667,130.3333333,125.4166667,8.050000191,9,9.050000191,8.050000191"
"768,28762198,0-20 cm,28762198,2.3,31.9,383,31.9,2.3,Woodland,0.201455928,14826.97619,39.97740173,-1.436570048,41.37812398,-7.37618672,6.915170193,108.4469986,13.52420044,105.75,105.0833333,109.1666667,104.4166667,9.149999619,10.14999962,10.19999981,9.199999809"
"769,28842200,0-20 cm,28842200,2.1,148,423,148,2.1,Cropland,0.186083827,14795.84091,41.73070145,-2.108150005,41.41215899,-7.287754038,1.657459974,107.9120026,14.04899979,104.8333333,104.0833333,108.3333333,103.75,9.850000381,10.80000019,10.85000038,9.850000381"
"770,28902202,0-20 cm,28902202,0.7,82.9,417,82.9,0.7,Cropland,0.177579498,14877.80952,44.82379913,-1.637580037,41.44202201,-7.222622029,1.146900058,108.1829987,14.04039955,105,104.5,108.4166667,104,9.699999809,10.64999962,10.75,9.75"
"771,29082210,0-20 cm,29082210,1.8,161.6,611,161.6,1.8,Woodland,0.204547252,14724.82222,38.84329987,-3.229969978,41.54891968,-7.031841889,3.655420065,92.23130035,12.73630047,89.33333333,88.83333333,92.16666667,88.41666667,7.550000191,8.5,8.600000381,7.650000095"
"772,29082220,0-20 cm,29082220,1.3,187.1,405,187.1,1.3,Grassland,0.211217249,14696.02326,38.10699844,4.178050041,41.636707,-7.056708756,2.870630026,103.3199997,13.48320007,100,99.25,103.25,99.16666667,8.699999809,9.649999619,9.75,8.75"
